-0.21967175602912903	-0.18342411518096924	0.21379485726356506	0.235213041305542	-0.2337821125984192	-0.10161850601434708	-0.048629142343997955	0.1902157962322235	-0.1697007715702057	-0.1932395100593567	-0.13377447426319122	-0.1918448954820633	-0.15891769528388977	-0.17596140503883362	0.1949249505996704	0.12168802320957184	-0.1684393733739853	-0.16618621349334717	-0.20403791964054108	-0.18936918675899506	-0.1787080466747284	0.15449179708957672	-0.14570650458335876	-0.12199146300554276	-0.21004122495651245	0.19702701270580292	-0.16595807671546936	0.2070804238319397	-0.13623251020908356	-0.13029737770557404	-0.1321733146905899	0.19094081223011017	-0.21298068761825562	0.19962260127067566	0.16163676977157593	0.1704188585281372	0.18527084589004517	0.17674040794372559	0.2241886556148529	0.1300906389951706	0.17123186588287354	-0.20951440930366516	0.20819446444511414	-0.13112959265708923	0.16598454117774963	-0.06669537723064423	0.12424521893262863	0.21807599067687988	-0.08039706945419312	-0.2119084745645523	0.15929314494132996	0.1432594656944275	-0.17958427965641022	0.1627149134874344	-0.17871271073818207	0.1356036514043808	-0.20863279700279236	0.1766396462917328	0.19046758115291595	-0.20335640013217926	0.14329124987125397	-0.18937480449676514	0.2387280911207199	0.1892252117395401
-0.1890159696340561	-0.17278575897216797	0.1642693281173706	0.1767968088388443	-0.1683131456375122	-0.13223160803318024	-0.05024448782205582	0.14969366788864136	-0.13575871288776398	-0.1598658710718155	-0.11046953499317169	-0.14687682688236237	-0.1320028007030487	-0.1517731249332428	0.1611485630273819	0.09351514279842377	-0.1373336762189865	-0.1364504098892212	-0.17707456648349762	-0.13269004225730896	-0.1453036665916443	0.13203908503055573	-0.11587134003639221	-0.09515517204999924	-0.1613081991672516	0.16495804488658905	-0.14130721986293793	0.174753800034523	-0.10572486370801926	-0.1250879019498825	-0.09344442933797836	0.14897754788398743	-0.16536355018615723	0.15864942967891693	0.15889370441436768	0.13983169198036194	0.18597979843616486	0.13854028284549713	0.17759168148040771	0.11209523677825928	0.14322669804096222	-0.16578592360019684	0.19349195063114166	-0.1086672842502594	0.14357420802116394	-0.06330596655607224	0.10158881545066833	0.17840443551540375	-0.06264478713274002	-0.16443775594234467	0.15670859813690186	0.11305183917284012	-0.1628103256225586	0.13177458941936493	-0.13213686645030975	0.11205543577671051	-0.1749211698770523	0.1465097814798355	0.14803510904312134	-0.16113978624343872	0.11772935837507248	-0.1569073498249054	0.1887587606906891	0.15380200743675232
-0.15117554366588593	-0.163620263338089	0.15059740841388702	0.14858441054821014	-0.14803935587406158	-0.10873891413211823	-0.03365248814225197	0.09703322499990463	-0.0934411808848381	-0.11025383323431015	-0.11071803420782089	-0.14549164474010468	-0.12589964270591736	-0.08868493884801865	0.14891353249549866	0.08998606353998184	-0.13486416637897491	-0.12088034301996231	-0.16785259544849396	-0.11677110940217972	-0.11570484191179276	0.11057393252849579	-0.08615102618932724	-0.07768922299146652	-0.16445904970169067	0.1222761794924736	-0.1324690282344818	0.1527315378189087	-0.08980655670166016	-0.08854755014181137	-0.10011115670204163	0.13182015717029572	-0.1612246036529541	0.14859138429164886	0.1546805053949356	0.09821871668100357	0.15368494391441345	0.14420484006404877	0.11734028905630112	0.11179792881011963	0.12188602238893509	-0.16968105733394623	0.1300000101327896	-0.07727191597223282	0.12783364951610565	-0.048988211899995804	0.097894087433815	0.1467694491147995	-0.06786252558231354	-0.12205211818218231	0.14715781807899475	0.10483304411172867	-0.12421345710754395	0.12055973708629608	-0.12834082543849945	0.08540557324886322	-0.10884613543748856	0.13006696105003357	0.10168429464101791	-0.12373671680688858	0.10523457825183868	-0.1028304323554039	0.11717697978019714	0.1338503509759903
-0.015199189074337482	-0.01367347501218319	0.013543174602091312	0.013318931683897972	-0.01527711097151041	-0.00910118967294693	-0.0036371401511132717	0.01190880499780178	-0.010221176780760288	-0.014447174035012722	-0.009722341783344746	-0.012469347566366196	-0.010801003314554691	-0.011531030759215355	0.013028837740421295	0.007938725873827934	-0.012051442638039589	-0.011445392854511738	-0.01439553964883089	-0.01339662540704012	-0.01203243900090456	0.010355544276535511	-0.01105982344597578	-0.00809017289429903	-0.01610451750457287	0.013222857378423214	-0.01146030705422163	0.0149817680940032	-0.008921418339014053	-0.009162463247776031	-0.007917082868516445	0.012147994711995125	-0.013872118666768074	0.010679633356630802	0.014311261475086212	0.011059165932238102	0.015420177951455116	0.01257151085883379	0.013978630304336548	0.009597388096153736	0.011411655694246292	-0.01748955063521862	0.012641554698348045	-0.009076718240976334	0.011423766613006592	-0.0046552447602152824	0.008485522121191025	0.014230099506676197	-0.0052652363665401936	-0.01022950280457735	0.012399592436850071	0.009433132596313953	-0.014422311447560787	0.010503989644348621	-0.011583316139876842	0.009738602675497532	-0.01627776399254799	0.012837723828852177	0.012422841973602772	-0.01329796202480793	0.010030806995928288	-0.012185074388980865	0.013625205494463444	0.012665052898228168
-0.1676342487335205	-0.12039005011320114	0.18864499032497406	0.19360822439193726	-0.204129159450531	-0.12916003167629242	-0.03930015489459038	0.17145638167858124	-0.12731371819972992	-0.15361613035202026	-0.12717364728450775	-0.13174383342266083	-0.14640739560127258	-0.1462717205286026	0.1671052724123001	0.08647319674491882	-0.1388968974351883	-0.1287609189748764	-0.19869562983512878	-0.1624162346124649	-0.14490798115730286	0.13108699023723602	-0.13064846396446228	-0.10398734360933304	-0.16301612555980682	0.16556616127490997	-0.153032124042511	0.17900459468364716	-0.11771176755428314	-0.09093595296144485	-0.10693587362766266	0.14817659556865692	-0.15852756798267365	0.1597650796175003	0.14543631672859192	0.11296502500772476	0.20164012908935547	0.15319445729255676	0.19310276210308075	0.10805300623178482	0.1440788209438324	-0.16552819311618805	0.15527035295963287	-0.1216973289847374	0.14160743355751038	-0.06905949115753174	0.1089690551161766	0.19146044552326202	-0.07320206612348557	-0.1464119255542755	0.15385764837265015	0.12155117094516754	-0.15358857810497284	0.1301785260438919	-0.11534163355827332	0.12355052679777145	-0.1872900277376175	0.16500428318977356	0.1199844628572464	-0.1666121929883957	0.13256537914276123	-0.12180832773447037	0.2141401469707489	0.15313149988651276
-0.07584648579359055	-0.046522852033376694	0.07670756429433823	0.08553333580493927	-0.06077081710100174	-0.05168483033776283	-0.020082682371139526	0.05052813142538071	-0.03815134987235069	-0.06481650471687317	-0.034757595509290695	-0.05505717173218727	-0.04078637436032295	-0.0427694246172905	0.05926739424467087	0.033219095319509506	-0.03970551863312721	-0.040041323751211166	-0.06966833770275116	-0.05809583514928818	-0.04604584723711014	0.0479186587035656	-0.03645600751042366	-0.03910078480839729	-0.05903003364801407	0.06906631588935852	-0.05624605715274811	0.06275206059217453	-0.048520591109991074	-0.049039170145988464	-0.044861551374197006	0.0482167974114418	-0.0417606420814991	0.053070880472660065	0.05372021719813347	0.05531842261552811	0.06626345217227936	0.060699690133333206	0.05880076065659523	0.04024031385779381	0.04495799541473389	-0.050191059708595276	0.04426262527704239	-0.04572112485766411	0.04636872932314873	-0.020907137542963028	0.04234074428677559	0.07035312801599503	-0.02130005694925785	-0.045330509543418884	0.06702347099781036	0.03680877014994621	-0.04525475576519966	0.048007458448410034	-0.042589638382196426	0.037609901279211044	-0.0678824707865715	0.0547906868159771	0.03585632145404816	-0.04694176837801933	0.04261122643947601	-0.054994482547044754	0.08018062263727188	0.04956389591097832
-0.23295675218105316	-0.21389105916023254	0.1921723484992981	0.23410260677337646	-0.20403504371643066	-0.15754838287830353	-0.06780418008565903	0.18340864777565002	-0.17465585470199585	-0.2193489521741867	-0.14858390390872955	-0.197344571352005	-0.17752787470817566	-0.14822958409786224	0.19624604284763336	0.11957768350839615	-0.1723903864622116	-0.16952601075172424	-0.18110120296478271	-0.19135230779647827	-0.18030935525894165	0.160566046833992	-0.1498529464006424	-0.1157635748386383	-0.22257357835769653	0.19487755000591278	-0.16324687004089355	0.19324128329753876	-0.12918972969055176	-0.14420698583126068	-0.13125427067279816	0.1624431312084198	-0.22169648110866547	0.18056131899356842	0.20553572475910187	0.17110110819339752	0.2209370732307434	0.1783917099237442	0.22513920068740845	0.1364051252603531	0.17926523089408875	-0.23817670345306396	0.21415892243385315	-0.13304874300956726	0.18177653849124908	-0.08537027984857559	0.12448765337467194	0.22241853177547455	-0.08251587301492691	-0.2250741720199585	0.20626650750637054	0.12259308993816376	-0.18438920378684998	0.15572044253349304	-0.16947022080421448	0.14331573247909546	-0.22387085855007172	0.1837979406118393	0.19282831251621246	-0.18809542059898376	0.15780122578144073	-0.15091846883296967	0.24224671721458435	0.18016865849494934
-0.04438283294439316	-0.04519182816147804	0.04564209654927254	0.04477619752287865	-0.052404873073101044	-0.03343651071190834	-0.013253715820610523	0.03713211044669151	-0.036317698657512665	-0.04098103195428848	-0.03224138915538788	-0.04147033393383026	-0.03707219660282135	-0.03775038570165634	0.044099148362874985	0.025646138936281204	-0.03549216315150261	-0.03551952913403511	-0.04657747223973274	-0.04012191668152809	-0.04048783704638481	0.03459301218390465	-0.02994341403245926	-0.026267457753419876	-0.047067441046237946	0.04340542107820511	-0.03633056953549385	0.05029338598251343	-0.027403973042964935	-0.024716926738619804	-0.029556145891547203	0.03982871398329735	-0.04492322728037834	0.042762115597724915	0.04656136780977249	0.034934114664793015	0.04950122535228729	0.04026911035180092	0.04549895599484444	0.031273823231458664	0.035934675484895706	-0.03990400210022926	0.05057613551616669	-0.028509972617030144	0.03789377585053444	-0.016630057245492935	0.02620445191860199	0.043201569467782974	-0.017996594309806824	-0.04446926712989807	0.0428534671664238	0.030466077849268913	-0.03623069450259209	0.0359613336622715	-0.03390593081712723	0.030883152037858963	-0.04355965182185173	0.038514211773872375	0.04041166603565216	-0.042856406420469284	0.03307829424738884	-0.0417700856924057	0.04597689211368561	0.04205182194709778
-0.11155000329017639	-0.07862656563520432	0.11687630414962769	0.11666809022426605	-0.0893239676952362	-0.08371701091527939	-0.03807681053876877	0.10517006367444992	-0.10229093581438065	-0.10558772832155228	-0.08735349774360657	-0.09639463573694229	-0.07224514335393906	-0.1071845218539238	0.11761804670095444	0.07082010805606842	-0.10366759449243546	-0.08578276634216309	-0.13228389620780945	-0.09053287655115128	-0.09363751858472824	0.09423188865184784	-0.08977378159761429	-0.06756635010242462	-0.12234212458133698	0.09244218468666077	-0.11076171696186066	0.08477243781089783	-0.07843426614999771	-0.08169624954462051	-0.07038065046072006	0.09837199002504349	-0.12836068868637085	0.11808343976736069	0.12743592262268066	0.10213310271501541	0.1253102421760559	0.11001582443714142	0.10609893500804901	0.08064449578523636	0.11187887191772461	-0.13028499484062195	0.1339912712574005	-0.07716985046863556	0.08867145329713821	-0.04381592571735382	0.0693865641951561	0.12637753784656525	-0.0366889163851738	-0.127730593085289	0.1161881685256958	0.0838901549577713	-0.10274133831262589	0.07444911450147629	-0.1021176129579544	0.07335665076971054	-0.13286282122135162	0.0989995077252388	0.11314976960420609	-0.10984771698713303	0.08764134347438812	-0.11139626055955887	0.1124415397644043	0.11738879978656769
-0.01706877164542675	-0.01616208627820015	0.01508830301463604	0.01580856367945671	-0.01760493963956833	-0.010292628780007362	-0.0048650228418409824	0.013453826308250427	-0.012522146105766296	-0.0157771036028862	-0.011200478300452232	-0.014302626252174377	-0.012697454541921616	-0.013845106586813927	0.015859454870224	0.009624716825783253	-0.012669475749135017	-0.012389658950269222	-0.01614486239850521	-0.014367453753948212	-0.013348402455449104	0.011813616380095482	-0.010872317478060722	-0.009561866521835327	-0.016602301970124245	0.014156543649733067	-0.013371354900300503	0.017733575776219368	-0.010026607662439346	-0.009839904494583607	-0.009850854985415936	0.013718304224312305	-0.017072640359401703	0.014734449796378613	0.016225360333919525	0.012713395059108734	0.01611766219139099	0.013811162672936916	0.01642710156738758	0.010402263142168522	0.013791421428322792	-0.016444960609078407	0.01735922507941723	-0.010476445779204369	0.014066607691347599	-0.008154886774718761	0.009434857405722141	0.01532825455069542	-0.006355923600494862	-0.014836020767688751	0.014655226841568947	0.010300416499376297	-0.01310090720653534	0.01047109067440033	-0.012852206826210022	0.010007365606725216	-0.01550164632499218	0.01361331157386303	0.014398130588233471	-0.01547300349920988	0.01065750140696764	-0.014199708588421345	0.016548825427889824	0.012628767639398575
-0.012965038418769836	-0.013096392154693604	0.012375324964523315	0.013790922239422798	-0.01635357365012169	-0.00891641154885292	-0.005114272236824036	0.012216647155582905	-0.011866012588143349	-0.013861985877156258	-0.008664173074066639	-0.011336560361087322	-0.010563948191702366	-0.011353147216141224	0.013901899568736553	0.009461265057325363	-0.012287400662899017	-0.011620537377893925	-0.014186052605509758	-0.011494152247905731	-0.011716085486114025	0.009186610579490662	-0.011263860389590263	-0.007108785677701235	-0.014287108555436134	0.012350305914878845	-0.011092761531472206	0.013686218298971653	-0.009539534337818623	-0.010716177523136139	-0.007791447918862104	0.01243579387664795	-0.014312968589365482	0.013405319303274155	0.011410065926611423	0.010461460798978806	0.014291726052761078	0.009985814802348614	0.012888560071587563	0.00961371511220932	0.011214767582714558	-0.011901280842721462	0.013110802508890629	-0.009394194930791855	0.0105397067964077	-0.005171638913452625	0.00880876649171114	0.013583038933575153	-0.00472293933853507	-0.012054615654051304	0.011524224653840065	0.009613060392439365	-0.012346912175416946	0.012568078003823757	-0.010995982214808464	0.009594636969268322	-0.015681035816669464	0.012693625874817371	0.012955325655639172	-0.014059333130717278	0.010498088784515858	-0.012203184887766838	0.013850986957550049	0.011186406947672367
-0.05444904789328575	-0.04573475942015648	0.05292552337050438	0.04086000844836235	-0.04731990396976471	-0.03154182806611061	-0.016263363882899284	0.03792865201830864	-0.026826096698641777	-0.04606536030769348	-0.025496892631053925	-0.03073101118206978	-0.03355717658996582	-0.04045136272907257	0.038408298045396805	0.02029651589691639	-0.033457424491643906	-0.03434491157531738	-0.05098961666226387	-0.04166916385293007	-0.03430486470460892	0.0315728560090065	-0.036974143236875534	-0.024024395272135735	-0.030751997604966164	0.03215928375720978	-0.029302069917321205	0.03597168251872063	-0.027591906487941742	-0.032394811511039734	-0.029248464852571487	0.03120780736207962	-0.030421799048781395	0.03598451614379883	0.04544968530535698	0.029315993189811707	0.055380091071128845	0.03331342712044716	0.040375567972660065	0.02896267920732498	0.031924307346343994	-0.04759631305932999	0.05320287495851517	-0.028804609552025795	0.04573659971356392	-0.021379422396421432	0.02354849874973297	0.044688887894153595	-0.017991434782743454	-0.02964835800230503	0.039330706000328064	0.02528512477874756	-0.037664130330085754	0.03105177916586399	-0.029005367308855057	0.026407908648252487	-0.03289474546909332	0.032234545797109604	0.04393290728330612	-0.034904949367046356	0.022669190540909767	-0.03175926208496094	0.05535576492547989	0.04497310519218445
